episodeid	eventId	year	monthname	beginyearmonth	beginday	begintime	begindatetime	endyearmonth	endday	endtime	enddatetime	eventtype	eventcat	state	county	totalinjuries	totaldeaths	totaldamage	magnitude	magnitudetype	category	fscale
1193149	5458520	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	MARSHALL	0	0	4000				
1193149	5458521	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	POCAHONTAS	0	0	4000				
1193149	5458508	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	CALHOUN	0	0	4000				
1193149	5458509	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	CARROLL	0	0	4000				
1193149	5458522	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	SAC	0	0	4000				
1193149	5458519	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	KOSSUTH	0	0	4000				
1193149	5458511	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	DALLAS	0	0	4000				
1193149	5458512	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	FRANKLIN	0	0	4000				
1193149	5458516	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	HAMILTON	0	0	4000				
1193149	5458517	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	HARDIN	0	0	4000				
1193149	5458518	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	HUMBOLDT	0	0	4000				
1193149	5458513	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	GREENE	0	0	4000				
1193149	5458514	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	GRUNDY	0	0	4000				
1193149	5458525	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	WRIGHT	0	0	4000				
1193149	5458515	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	GUTHRIE	0	0	4000				
1193149	5458505	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	BLACK HAWK	0	0	4000				
1193149	5458510	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	CERRO GORDO	0	0	4000				
1193149	5458524	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	WEBSTER	0	0	4000				
1193149	5458523	2005	July	200507	26	2100	7/26/05 21:00	200507	31	2359	7/31/05 23:59	Flood	Flood	IOWA	STORY	0	0	4000				
1197777	5472724	2005	July	200507	1	0	7/1/05 0:00	200507	10	1200	7/10/05 12:00	Flood	Flood	SOUTH DAKOTA	MARSHALL	0	0	8013000				
1197777	5472723	2005	July	200507	1	0	7/1/05 0:00	200507	10	1200	7/10/05 12:00	Flood	Flood	SOUTH DAKOTA	DAY	0	0	7013000				
1197777	5472722	2005	July	200507	1	0	7/1/05 0:00	200507	10	1200	7/10/05 12:00	Flood	Flood	SOUTH DAKOTA	BROWN	0	0	6088000				
1193697	5461752	2005	July	200507	10	1200	7/10/05 12:00	200507	20	1800	7/20/05 18:00	Heat	Heat	CALIFORNIA	C SAN DIEGO	0	1	0				
1193491	5461124	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	ILLINOIS	WABASH	3	0	0				
1193490	5461106	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	MISSOURI	SCOTT	27	0	0				
1193489	5461023	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	KENTUCKY	GRAVES	5	0	0				
1193489	5461019	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	KENTUCKY	CHRISTIAN	4	0	0				
1193490	5461105	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	MISSOURI	RIPLEY	4	0	0				
1193491	5461123	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	ILLINOIS	UNION	15	0	0				
1193489	5461017	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	KENTUCKY	CALLOWAY	5	0	0				
1193489	5461022	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	KENTUCKY	FULTON	3	0	0				
1193491	5461115	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	ILLINOIS	JACKSON	6	0	0				
1193491	5461116	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	ILLINOIS	JEFFERSON	5	0	0				
1193491	5461111	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	ILLINOIS	FRANKLIN	5	0	0				
1193489	5461093	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	KENTUCKY	MUHLENBERG	14	0	0				
1195953	5466796	2005	July	200507	22	1200	7/22/05 12:00	200507	25	2300	7/25/05 23:00	Heat	Heat	ILLINOIS	SANGAMON	0	1	0				
1194771	5463793	2005	July	200507	18	1239	7/18/05 12:39	200507	18	1239	7/18/05 12:39	Heat	Heat	VIRGINIA	PRINCE WILLIAM	0	1	0				
1195947	5466906	2005	July	200507	23	1200	7/23/05 12:00	200507	27	2000	7/27/05 20:00	Heat	Heat	MISSISSIPPI	BOLIVAR	0	1	0				
1195534	5466007	2005	July	200507	21	1200	7/21/05 12:00	200507	25	2200	7/25/05 22:00	Heat	Heat	KANSAS	WYANDOTTE	0	1	0				
1195789	5467137	2005	July	200507	24	1300	7/24/05 13:00	200507	24	1300	7/24/05 13:00	Heat	Heat	ALABAMA	AUTAUGA	0	1	0				
1195303	5467997	2005	July	200507	12	1200	7/12/05 12:00	200507	21	1200	7/21/05 12:00	Heat	Heat	ARIZONA	GREATER PHOENIX AREA	0	30	0				
1193830	5464540	2005	July	200507	20	1200	7/20/05 12:00	200507	26	2000	7/26/05 20:00	Heat	Heat	MISSOURI	LINCOLN	0	1	0				
1194108	5465136	2005	July	200507	2	600	7/2/05 6:00	200507	5	2200	7/5/05 22:00	Heat	Heat	ARIZONA	SANTA CRUZ COUNTY	0	1	0				
1194108	5465135	2005	July	200507	2	600	7/2/05 6:00	200507	5	2200	7/5/05 22:00	Heat	Heat	ARIZONA	TOHONO OODHAM NATION	0	6	0				
1194472	5464959	2005	July	200507	27	1400	7/27/05 14:00	200507	27	1400	7/27/05 14:00	Heat	Heat	MISSISSIPPI	LEE	0	1	0				
1193831	5464574	2005	July	200507	20	1200	7/20/05 12:00	200507	26	1200	7/26/05 12:00	Heat	Heat	ILLINOIS	WASHINGTON	0	1	0				
1193830	5464554	2005	July	200507	20	1200	7/20/05 12:00	200507	26	2000	7/26/05 20:00	Heat	Heat	MISSOURI	ST. LOUIS (C)	62	3	0				
1194108	5465134	2005	July	200507	2	600	7/2/05 6:00	200507	5	2200	7/5/05 22:00	Heat	Heat	ARIZONA	COCHISE COUNTY	0	2	0				
1193830	5464534	2005	July	200507	20	1200	7/20/05 12:00	200507	26	2000	7/26/05 20:00	Heat	Heat	MISSOURI	FRANKLIN	3	0	0				
1193489	5461087	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	KENTUCKY	HOPKINS	12	0	0				
1193489	5461021	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	KENTUCKY	DAVIESS	5	0	0				
1193489	5461024	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	KENTUCKY	HENDERSON	7	0	0				
1193490	5461099	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	MISSOURI	BUTLER	40	0	0				
1193489	5461091	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	KENTUCKY	MCCRACKEN	10	0	0				
1193489	5461016	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	KENTUCKY	CALDWELL	4	0	0				
1193491	5461118	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	ILLINOIS	MASSAC	4	0	0				
1193491	5461114	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	ILLINOIS	HARDIN	1	0	0				
1193490	5461104	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	MISSOURI	PERRY	12	0	0				
1193491	5461127	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	ILLINOIS	WILLIAMSON	3	0	0				
1193491	5461125	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	ILLINOIS	WAYNE	20	0	0				
1193490	5461100	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	MISSOURI	CAPE GIRARDEAU	10	2	0				
1193492	5461128	2005	July	200507	21	1100	7/21/05 11:00	200507	26	1800	7/26/05 18:00	Heat	Heat	INDIANA	GIBSON	4	0	0				
1198544	5475486	2005	July	200507	19	1030	7/19/05 10:30	200507	19	1030	7/19/05 10:30	Heat	Heat	NORTH CAROLINA	PERSON	0	1	0				
1195383	5468219	2005	July	200507	18	900	7/18/05 9:00	200507	19	2100	7/19/05 21:00	Heat	Heat	PENNSYLVANIA	PHILADELPHIA	0	6	0				
1195384	5468228	2005	July	200507	18	900	7/18/05 9:00	200507	19	2100	7/19/05 21:00	Heat	Heat	NEW JERSEY	WESTERN CAPE MAY	0	2	0				
1195387	5468320	2005	July	200507	25	900	7/25/05 9:00	200507	27	1700	7/27/05 17:00	Heat	Heat	PENNSYLVANIA	MONTGOMERY	0	2	0				
1195387	5468322	2005	July	200507	25	900	7/25/05 9:00	200507	27	1700	7/27/05 17:00	Heat	Heat	PENNSYLVANIA	PHILADELPHIA	0	5	0				
1196600	5469938	2005	July	200507	20	1400	7/20/05 14:00	200507	20	1400	7/20/05 14:00	Heat	Heat	NORTH CAROLINA	HARNETT	0	1	0				
1195157	5468641	2005	July	200507	12	1300	7/12/05 13:00	200507	12	1600	7/12/05 16:00	Heat	Heat	UTAH	GLEN CANYON RECREATION AREA/LAKE POWELL	0	1	0				
1195402	5468351	2005	July	200507	19	1100	7/19/05 11:00	200507	19	1900	7/19/05 19:00	Heat	Heat	WASHINGTON	YAKIMA VALLEY	0	1	0				
1195966	5466401	2005	July	200507	28	1000	7/28/05 10:00	200507	28	1000	7/28/05 10:00	Heat	Heat	ALABAMA	LIMESTONE	0	1	0				
1195967	5466402	2005	July	200507	13	1500	7/13/05 15:00	200507	13	1500	7/13/05 15:00	Heat	Heat	CALIFORNIA	SE S.J. VALLEY	0	1	0				
1200896	5481193	2005	July	200507	22	1200	7/22/05 12:00	200507	22	1200	7/22/05 12:00	Heat	Heat	OKLAHOMA	MCCURTAIN	0	1	0				
1190939	5452519	2005	July	200507	8	635	7/8/05 6:35	200507	8	635	7/8/05 6:35	Hail	Ice / Sleet / Hail	NEBRASKA	WEBSTER	0	0	4000	1.75			
1190942	5452529	2005	July	200507	17	2045	7/17/05 20:45	200507	17	2045	7/17/05 20:45	Hail	Ice / Sleet / Hail	NEBRASKA	BUFFALO	0	0	15000	1.75			
1190942	5452530	2005	July	200507	17	2045	7/17/05 20:45	200507	17	2045	7/17/05 20:45	Hail	Ice / Sleet / Hail	NEBRASKA	FURNAS	0	0	4000	1.75			
1190942	5452527	2005	July	200507	17	1933	7/17/05 19:33	200507	17	1933	7/17/05 19:33	Hail	Ice / Sleet / Hail	NEBRASKA	CLAY	0	0	4000	1.75			
1190937	5452512	2005	July	200507	1	2040	7/1/05 20:40	200507	1	2055	7/1/05 20:55	Hail	Ice / Sleet / Hail	NEBRASKA	HARLAN	0	0	4025000	1.75			
1190940	5452520	2005	July	200507	8	1910	7/8/05 19:10	200507	8	1910	7/8/05 19:10	Hail	Ice / Sleet / Hail	NEBRASKA	DAWSON	0	0	2025000	2.5			
1195036	5464104	2005	July	200507	5	1400	7/5/05 14:00	200507	5	1415	7/5/05 14:15	Hail	Ice / Sleet / Hail	SOUTH DAKOTA	CUSTER	0	0	2000	1.75			
1195539	5466136	2005	July	200507	25	1358	7/25/05 13:58	200507	25	1400	7/25/05 14:00	Hail	Ice / Sleet / Hail	ILLINOIS	BUREAU	0	0	2000	0.88			
1195062	5464327	2005	July	200507	20	1825	7/20/05 18:25	200507	20	1825	7/20/05 18:25	Hail	Ice / Sleet / Hail	SOUTH DAKOTA	TODD	0	0	2000	4.25			
1193146	5458259	2005	July	200507	24	1810	7/24/05 18:10	200507	24	1830	7/24/05 18:30	Hail	Ice / Sleet / Hail	IOWA	CRAWFORD	0	0	2000	2			
1196224	5470904	2005	July	200507	25	2130	7/25/05 21:30	200507	25	2130	7/25/05 21:30	Hail	Ice / Sleet / Hail	MICHIGAN	KENT	0	0	4000	1.75			
1193956	5465462	2005	July	200507	29	31	7/29/05 0:31	200507	29	105	7/29/05 1:05	Hail	Ice / Sleet / Hail	SOUTH DAKOTA	TURNER	0	0	1100000	2.5			
1194240	5465791	2005	July	200507	21	1626	7/21/05 16:26	200507	21	1700	7/21/05 17:00	Hail	Ice / Sleet / Hail	NORTH DAKOTA	ADAMS	3	0	0	2.75			
1190962	5452037	2005	July	200507	24	1500	7/24/05 15:00	200507	24	1500	7/24/05 15:00	Lightning	Lightning	FLORIDA	PALM BEACH	2	0	0				
1190950	5452807	2005	July	200507	1	1530	7/1/05 15:30	200507	1	1530	7/1/05 15:30	Lightning	Lightning	FLORIDA	BROWARD	1	0	0				
1193074	5458959	2005	July	200507	14	1130	7/14/05 11:30	200507	14	1130	7/14/05 11:30	Lightning	Lightning	TEXAS	GALVESTON	1	0	0				
1195735	5466779	2005	July	200507	20	1800	7/20/05 18:00	200507	20	1800	7/20/05 18:00	Lightning	Lightning	ALABAMA	LAMAR	1	0	0				
1194658	5463936	2005	July	200507	17	1500	7/17/05 15:00	200507	17	1500	7/17/05 15:00	Lightning	Lightning	FLORIDA	LAKE	1	0	0				
1194659	5463937	2005	July	200507	16	1600	7/16/05 16:00	200507	16	1600	7/16/05 16:00	Lightning	Lightning	FLORIDA	ORANGE	1	0	0				
1194793	5464293	2005	July	200507	21	1350	7/21/05 13:50	200507	21	1350	7/21/05 13:50	Lightning	Lightning	INDIANA	PORTER	1	0	0				
1195968	5466622	2005	July	200507	28	1500	7/28/05 15:00	200507	28	1500	7/28/05 15:00	Lightning	Lightning	CALIFORNIA	TULARE	7	2	0				
1195641	5467123	2005	July	200507	8	1030	7/8/05 10:30	200507	8	1030	7/8/05 10:30	Lightning	Lightning	NEW YORK	LIVINGSTON	1	0	0				
1195325	5468083	2005	July	200507	1	1615	7/1/05 16:15	200507	1	1615	7/1/05 16:15	Lightning	Lightning	NEW JERSEY	MERCER	0	0	10000				
1195625	5466860	2005	July	200507	26	1900	7/26/05 19:00	200507	26	1900	7/26/05 19:00	Lightning	Lightning	OHIO	STARK	1	0	0				
1194042	5464679	2005	July	200507	25	30	7/25/05 0:30	200507	25	30	7/25/05 0:30	Lightning	Lightning	PENNSYLVANIA	MCKEAN	0	1	0				
1195645	5467131	2005	July	200507	14	1900	7/14/05 19:00	200507	14	1900	7/14/05 19:00	Lightning	Lightning	NEW YORK	MONROE	1	0	0				
1195648	5467250	2005	July	200507	26	1745	7/26/05 17:45	200507	26	1745	7/26/05 17:45	Lightning	Lightning	NEW YORK	MONROE	1	0	0				
1195119	5463624	2005	July	200507	23	1600	7/23/05 16:00	200507	23	1600	7/23/05 16:00	Lightning	Lightning	FLORIDA	PINELLAS	5	0	0				
1195999	5466094	2005	July	200507	19	1520	7/19/05 15:20	200507	19	1520	7/19/05 15:20	Lightning	Lightning	MAINE	CUMBERLAND	1	0	0				
1194619	5463628	2005	July	200507	30	1300	7/30/05 13:00	200507	30	1300	7/30/05 13:00	Lightning	Lightning	FLORIDA	ESCAMBIA	1	0	0				
1195570	5466497	2005	July	200507	21	1715	7/21/05 17:15	200507	21	1715	7/21/05 17:15	Lightning	Lightning	MICHIGAN	WAYNE	1	0	0				
1194375	5465330	2005	July	200507	28	1739	7/28/05 17:39	200507	28	1739	7/28/05 17:39	Lightning	Lightning	SOUTH CAROLINA	LANCASTER	0	0	6000				
1194622	5463631	2005	July	200507	23	1113	7/23/05 11:13	200507	23	1113	7/23/05 11:13	Lightning	Lightning	ALABAMA	BALDWIN	0	2	0				
1194037	5464674	2005	July	200507	17	1945	7/17/05 19:45	200507	17	1945	7/17/05 19:45	Lightning	Lightning	PENNSYLVANIA	LEBANON	21	0	0				
1195514	5467804	2005	July	200507	15	1549	7/15/05 15:49	200507	15	1549	7/15/05 15:49	Lightning	Lightning	GEORGIA	FULTON	2	0	0				
1195096	5464349	2005	July	200507	23	1630	7/23/05 16:30	200507	23	1630	7/23/05 16:30	Lightning	Lightning	OKLAHOMA	TULSA	1	1	0				
1194837	5463239	2005	July	200507	3	1530	7/3/05 15:30	200507	3	1530	7/3/05 15:30	Lightning	Lightning	LOUISIANA	JEFFERSON	0	1	0				
1195715	5466521	2005	July	200507	1	1630	7/1/05 16:30	200507	1	1630	7/1/05 16:30	Lightning	Lightning	ALABAMA	TALLAPOOSA	1	0	0				
1195508	5467983	2005	July	200507	19	1546	7/19/05 15:46	200507	19	1546	7/19/05 15:46	Lightning	Lightning	GEORGIA	POLK	1	0	0				
1195010	5463748	2005	July	200507	1	1300	7/1/05 13:00	200507	1	1300	7/1/05 13:00	Lightning	Lightning	TENNESSEE	FENTRESS	3	1	0				
1195507	5467914	2005	July	200507	14	1800	7/14/05 18:00	200507	14	1900	7/14/05 19:00	Lightning	Lightning	GEORGIA	FORSYTH	2	0	0				
1193877	5465008	2005	July	200507	18	1800	7/18/05 18:00	200507	18	1800	7/18/05 18:00	Lightning	Lightning	INDIANA	JOHNSON	0	0	15000				
1193875	5465002	2005	July	200507	21	2200	7/21/05 22:00	200507	21	2200	7/21/05 22:00	Lightning	Lightning	INDIANA	JOHNSON	0	0	10000				
1193875	5465004	2005	July	200507	21	2230	7/21/05 22:30	200507	21	2230	7/21/05 22:30	Lightning	Lightning	INDIANA	HAMILTON	0	0	19000				
1193875	5465005	2005	July	200507	21	2200	7/21/05 22:00	200507	21	2200	7/21/05 22:00	Lightning	Lightning	INDIANA	HAMILTON	0	0	1000				
1193875	5465006	2005	July	200507	21	2200	7/21/05 22:00	200507	21	2200	7/21/05 22:00	Lightning	Lightning	INDIANA	HAMILTON	0	0	1000				
1194594	5463353	2005	July	200507	23	1015	7/23/05 10:15	200507	23	1015	7/23/05 10:15	Lightning	Lightning	WISCONSIN	ST. CROIX	3	0	0				
1195869	5466717	2005	July	200507	18	1240	7/18/05 12:40	200507	18	1240	7/18/05 12:40	Lightning	Lightning	MICHIGAN	ALPENA	1	0	0				
1193767	5465862	2005	July	200507	16	1649	7/16/05 16:49	200507	16	1649	7/16/05 16:49	Lightning	Lightning	PENNSYLVANIA	VENANGO	13	0	0				
1193713	5461662	2005	July	200507	27	1508	7/27/05 15:08	200507	27	1508	7/27/05 15:08	Lightning	Lightning	WEST VIRGINIA	KANAWHA	0	1	0				
1196292	5470437	2005	July	200507	26	1510	7/26/05 15:10	200507	26	1510	7/26/05 15:10	Lightning	Lightning	INDIANA	ADAMS	1	0	0				
1196208	5470807	2005	July	200507	13	1505	7/13/05 15:05	200507	13	1505	7/13/05 15:05	Lightning	Lightning	NORTH CAROLINA	NEW HANOVER	1	0	0				
1197611	5473098	2005	July	200507	13	1330	7/13/05 13:30	200507	13	1330	7/13/05 13:30	Lightning	Lightning	PENNSYLVANIA	MONROE	1	0	0				
1197601	5473064	2005	July	200507	16	1600	7/16/05 16:00	200507	16	1600	7/16/05 16:00	Lightning	Lightning	NEW JERSEY	GLOUCESTER	0	0	2000				
1197603	5473066	2005	July	200507	17	1411	7/17/05 14:11	200507	17	1411	7/17/05 14:11	Lightning	Lightning	PENNSYLVANIA	MONTGOMERY	0	0	10000				
1196590	5471039	2005	July	200507	13	2342	7/13/05 23:42	200507	13	2342	7/13/05 23:42	Lightning	Lightning	NORTH CAROLINA	WAKE	0	1	0				
1195987	5471077	2005	July	200507	27	1900	7/27/05 19:00	200507	27	1900	7/27/05 19:00	Lightning	Lightning	NEW HAMPSHIRE	ROCKINGHAM	2	0	0				
1197615	5473148	2005	July	200507	27	1700	7/27/05 17:00	200507	27	1700	7/27/05 17:00	Lightning	Lightning	PENNSYLVANIA	BUCKS	0	0	20000				
1197606	5473070	2005	July	200507	26	0	7/26/05 0:00	200507	26	0	7/26/05 0:00	Lightning	Lightning	DELAWARE	SUSSEX	0	0	7000				
1196194	5470730	2005	July	200507	28	1600	7/28/05 16:00	200507	28	1600	7/28/05 16:00	Lightning	Lightning	SOUTH CAROLINA	CHEROKEE	2	0	0				
1197668	5473244	2005	July	200507	27	1830	7/27/05 18:30	200507	27	1830	7/27/05 18:30	Lightning	Lightning	DELAWARE	NEW CASTLE	0	0	5000				
1197669	5473245	2005	July	200507	27	2000	7/27/05 20:00	200507	27	2000	7/27/05 20:00	Lightning	Lightning	DELAWARE	SUSSEX	0	0	6000				
1195512	5468434	2005	July	200507	28	1615	7/28/05 16:15	200507	28	1738	7/28/05 17:38	Lightning	Lightning	GEORGIA	HALL	0	2	0				
1195380	5468212	2005	July	200507	25	715	7/25/05 7:15	200507	25	715	7/25/05 7:15	Lightning	Lightning	PENNSYLVANIA	CARBON	2	0	0				
1195378	5468210	2005	July	200507	20	1555	7/20/05 15:55	200507	20	1555	7/20/05 15:55	Lightning	Lightning	MARYLAND	KENT	2	0	0				
1195601	5466353	2005	July	200507	14	1700	7/14/05 17:00	200507	14	1700	7/14/05 17:00	Lightning	Lightning	OHIO	ASHTABULA	1	0	0				
1195673	5465978	2005	July	200507	3	1330	7/3/05 13:30	200507	3	1330	7/3/05 13:30	Lightning	Lightning	COLORADO	LARIMER	9	0	0				
1209094	5503037	2005	July	200507	31	1530	7/31/05 15:30	200507	31	1530	7/31/05 15:30	Lightning	Lightning	COLORADO	LA PLATA	1	0	0				
1194779	5463864	2005	July	200507	25	500	7/25/05 5:00	200507	25	500	7/25/05 5:00	Heavy Rain	Rain / Thunderstorm	MARYLAND	BALTIMORE	32	0	0				
1194760	5463646	2005	July	200507	7	2200	7/7/05 22:00	200507	7	2200	7/7/05 22:00	Heavy Rain	Rain / Thunderstorm	MARYLAND	FREDERICK	0	2	0				
1195500	5467475	2005	July	200507	9	1545	7/9/05 15:45	200507	9	1545	7/9/05 15:45	Heavy Rain	Rain / Thunderstorm	GEORGIA	BALDWIN	2	0	0				
1194802	5463084	2005	July	200507	29	1445	7/29/05 14:45	200507	29	1450	7/29/05 14:50	Dust Storm	Storm (Other)	NEVADA	SW & SC ELKO	30	0	0				
1190955	5452815	2005	July	200507	7	1500	7/7/05 15:00	200507	7	1500	7/7/05 15:00	Rip Current	Surf / Tide / Tsunami	FLORIDA	BROWARD	0	1	0				
1194801	5463083	2005	July	200507	26	1610	7/26/05 16:10	200507	26	1610	7/26/05 16:10	Rip Current	Surf / Tide / Tsunami	INDIANA	PORTER	0	2	0				
1194999	5463685	2005	July	200507	26	1300	7/26/05 13:00	200507	26	1300	7/26/05 13:00	Rip Current	Surf / Tide / Tsunami	FLORIDA	ST. JOHNS	0	1	0				
1194987	5463673	2005	July	200507	2	1300	7/2/05 13:00	200507	2	1300	7/2/05 13:00	Rip Current	Surf / Tide / Tsunami	FLORIDA	ST. JOHNS	0	1	0				
1195131	5464112	2005	July	200507	16	1600	7/16/05 16:00	200507	16	1600	7/16/05 16:00	Rip Current	Surf / Tide / Tsunami	FLORIDA	BAY	0	1	0				
1195132	5464113	2005	July	200507	20	1500	7/20/05 15:00	200507	20	1500	7/20/05 15:00	Rip Current	Surf / Tide / Tsunami	FLORIDA	BAY	0	1	0				
1196209	5470808	2005	July	200507	23	1400	7/23/05 14:00	200507	23	1400	7/23/05 14:00	Rip Current	Surf / Tide / Tsunami	SOUTH CAROLINA	HORRY	0	2	0				
1195379	5468211	2005	July	200507	22	1730	7/22/05 17:30	200507	22	1730	7/22/05 17:30	Rip Current	Surf / Tide / Tsunami	NEW JERSEY	CAPE MAY	0	1	0				
1196211	5470810	2005	July	200507	27	1400	7/27/05 14:00	200507	27	1400	7/27/05 14:00	Rip Current	Surf / Tide / Tsunami	NORTH CAROLINA	NEW HANOVER	0	1	0				
1190954	5452811	2005	July	200507	8	1600	7/8/05 16:00	200507	10	1200	7/10/05 12:00	Hurricane (Typhoon)	Tropical Vortex	FLORIDA	COASTAL BROWARD	0	1	0				
1195948	5467182	2005	July	200507	10	1500	7/10/05 15:00	200507	11	300	7/11/05 3:00	Hurricane (Typhoon)	Tropical Vortex	MISSISSIPPI	GRENADA	0	0	7000				
1195948	5467183	2005	July	200507	10	1500	7/10/05 15:00	200507	11	300	7/11/05 3:00	Hurricane (Typhoon)	Tropical Vortex	MISSISSIPPI	JASPER	0	0	11000				
1195948	5466461	2005	July	200507	10	1500	7/10/05 15:00	200507	11	300	7/11/05 3:00	Hurricane (Typhoon)	Tropical Vortex	MISSISSIPPI	WEBSTER	0	0	13000				
1195948	5466462	2005	July	200507	10	1500	7/10/05 15:00	200507	11	300	7/11/05 3:00	Hurricane (Typhoon)	Tropical Vortex	MISSISSIPPI	WINSTON	0	0	9000				
1194651	5463844	2005	July	200507	9	300	7/9/05 3:00	200507	10	2100	7/10/05 21:00	Hurricane (Typhoon)	Tropical Vortex	ALABAMA	LOWER MOBILE	0	0	12001000				
1195948	5467179	2005	July	200507	10	1500	7/10/05 15:00	200507	11	300	7/11/05 3:00	Hurricane (Typhoon)	Tropical Vortex	MISSISSIPPI	CLARKE	0	0	12000				
1195948	5467188	2005	July	200507	10	1500	7/10/05 15:00	200507	11	300	7/11/05 3:00	Hurricane (Typhoon)	Tropical Vortex	MISSISSIPPI	MONTGOMERY	0	0	7000				
1195948	5467189	2005	July	200507	10	1500	7/10/05 15:00	200507	11	300	7/11/05 3:00	Hurricane (Typhoon)	Tropical Vortex	MISSISSIPPI	NESHOBA	0	0	14000				
1195948	5467181	2005	July	200507	10	1500	7/10/05 15:00	200507	11	300	7/11/05 3:00	Hurricane (Typhoon)	Tropical Vortex	MISSISSIPPI	FORREST	0	0	3000				
1195948	5467180	2005	July	200507	10	1500	7/10/05 15:00	200507	11	300	7/11/05 3:00	Hurricane (Typhoon)	Tropical Vortex	MISSISSIPPI	CLAY	0	0	15000				
1195948	5467178	2005	July	200507	10	1500	7/10/05 15:00	200507	11	300	7/11/05 3:00	Hurricane (Typhoon)	Tropical Vortex	MISSISSIPPI	CHOCTAW	0	0	11000				
1195948	5467186	2005	July	200507	10	1500	7/10/05 15:00	200507	11	300	7/11/05 3:00	Hurricane (Typhoon)	Tropical Vortex	MISSISSIPPI	LAUDERDALE	0	0	82000				
